id_kursus,judul,link,link_gambar,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi,judul similiar
79,Statistics,https://myskill.id/course/statistics-data-analysis,https://image.myskill.id/elearning-poster/TQjpZ36CCrXAEGkwJvRd/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.46,Berbayar,"Statistik merupakan jantung seorang data analysis, materi ini akan membuat kamu mempelajari mengenai dasar-dasar Statistik, Variabel, Sample dan Population. Kamu akan memahami statistik yang diperlukan dalam data analyst ketika kamu selesai mempelajari materi ini.","['Statistics Introduction', 'Introduction to Statistics', 'Statistics and data literacy for non-statisticians', 'Business Metrics', 'Correlation Analysis']"
80,Business Metrics,https://myskill.id/course/business-metrics,https://image.myskill.id/elearning-poster/Tf9kg77JQ1eDBYYodqER/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.57,Berbayar,"Fokus pada materi ini akan membahas mengenai Pengetian Metrics, penjelasan Key Performance Indicator (KPI) dan Objective Key Results (OKR).","['Marketing Business Metrics', 'Business Communication', 'Professional BusinessPresentations', 'Statistics', 'Statistics Introduction']"
81,Marketing Business Metrics,https://myskill.id/course/marketing-business-metrics,https://image.myskill.id/elearning-poster/QiptqX1A5JowNp24GwG6/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.54,Berbayar,"Marketing merupakan suatu cara untuk mengenalkan produk bisnis pada pasar, di materi kali ini akan dibahas terkiat business matric sampai pada aktivitas mareking dalam sebuah bisnis.","['Business Metrics', 'Marketing Analytics: Experiment & Evaluation', 'Marketing Introduction', 'Dasar-Dasar Pemasaran Media Sosial', 'Content Marketing']"
82,Operation and Health Service Metrics,https://myskill.id/course/operation-health-service-metrics,https://image.myskill.id/elearning-poster/0LPm95xxMsUlQc2v75rr/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.49,Berbayar,"Materi ini masih linear dengan dua materi sebelumnya, di materi kali ini akan dibahas contoh business metric operation dan business health mulai dari pengantar sampai aktivitasnya.","['Business Metrics', 'Marketing Business Metrics', 'Statistics and data literacy for non-statisticians', 'Population Health: Responsible Data Analysis', 'Revenue Forecasting andAnalysis']"
83,Cohort and Retention Analysis,https://myskill.id/course/cohort-retention-analysis,https://image.myskill.id/elearning-poster/EXuEFS994W1szZxWdRMK/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.59,Berbayar,"Pada meteri ini akan dibahas mengenai pengertian cohort analysis, retention analysis, membaca chart cohort analysis, pengertian Retention Analysis Metrics, customer lifetime value dan materi-materi lainnya.","['Cohort and Retention Analysis Practice', 'Regression and Inferential Analysis', 'Clustering Analysis', 'UCI Data Preprocessing and Exploratory Data Analysis', 'ChatGPT for Data Analysis']"
84,Cohort and Retention Analysis Practice,https://myskill.id/course/cohort-retention-analysis-practice,https://image.myskill.id/elearning-poster/tk8ssbtxOy2st5eXO73W/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.45,Berbayar,Materi ini adalah lanjutan dan implementasi dari materi sebelumnya. Di sini akan berlatih melaksanakan Cohort and Retention Analysis,"['Cohort and Retention Analysis', 'Regression and Inferential Analysis', 'Clustering Analysis', 'UCI Data Preprocessing and Exploratory Data Analysis', 'Belajar Excel: Analisis Data']"
85,Regression and Inferential Analysis,https://myskill.id/course/regression-inferential-analysis,https://image.myskill.id/elearning-poster/Wi7plYvBOuulOc5VJGhY/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.41,Berbayar,Pada meteri ini akan dibahas mengenai Pengenalan Model & Regresi,"['Revenue Forecasting andAnalysis', 'Visualisasi Data untuk Analisis dan Analitik Data', 'Correlation Analysis', 'Correlation Analysis', 'Clustering Analysis']"
86,Correlation Analysis,https://myskill.id/course/correlation-analysis,https://image.myskill.id/elearning-poster/ivmMUsDhFd1rujbEb4El/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.4,Berbayar,"Pada materi ini akan berfokus pada pembahasan meliputi pengertian Analysis Method Regression, kegunaannya, pengenalan Korelasi Pearson & Koefisien Korelasi dan Statistical Significance in Correlation.","['Correlation Analysis', 'Clustering Analysis', 'Regression and Inferential Analysis', 'Descriptive Analysis', 'Text Analysis']
"
87,Hypothetical Testing and AB Test,https://myskill.id/course/hypothetical-testing-ab-test,https://image.myskill.id/elearning-poster/SaRH7gIn2zuDYEMEsgwK/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.57,Berbayar,"Pada materi ini akan berfokus pada pembahasan meliputi pengertian Analysis Method Regression, kegunaannya, pengenalan Korelasi Pearson & Koefisien Korelasi dan Statistical Significance in Correlation","['Hypothesis Testing', 'IELTS Academic TestPreparation', 'Understanding the TOEFLEssentials Test', 'Cohort and Retention Analysis', 'TOEFL® Test Preparation:The Insider’s Guide']"
88,Clustering Analysis,https://myskill.id/course/clustering-analysis,https://image.myskill.id/elearning-poster/A73zv5jhnwRk6ZY74wge/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.61,Berbayar,"Cluster adalah kumpulan objek dengan karakteristik yang mirip. Materi kali ini berhubungan dengan hal tersebut. Impelemntasi Metode analisis clustring, algoritma, Centroid-based, K-Means Clustering dan carapenggunaanya dengan phyton.","['ChatGPT for Data Analysis', 'Data Analysis Fundamental', 'Correlation Analysis', 'Correlation Analysis', 'Project: Clustering Model']
"
89,Text Analysis,https://myskill.id/course/text-analysis,https://image.myskill.id/elearning-poster/clvzn1BKooPhGbFQc4cr/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.39,Berbayar,"Dalam mengolah data seringkali kamu jumpai kebutuhan analisis teks seperti keperluan memfilter data. Dalam materi ini kamu akan membahas pengertian dang fungsi text analysis, metode text analysis fuzzyz wuzzy beserta contohnya","['Descriptive Analysis', 'Data Analysis Fundamental', 'ChatGPT for Data Analysis', 'Correlation Analysis', 'Correlation Analysis']"
90,Basic of Data Visualization,https://myskill.id/course/basic-data-visualization,https://image.myskill.id/elearning-poster/aoik3qDjvbThUynBdUFW/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.48,Berbayar,"Materi kali ini berkisar pada pengertian Visualisasi Data, Distribusi hitrogram & line chart, jeni Komposisi Relasi, dan pengertian Komparasi & metode Geospatial data.","['Data Visualization Plotly', 'Data Visualization', 'Data Visualization Type', 'Data Visualization Practice', 'Data Visualization Seaborn']"
91,Data Visualization Practice,https://myskill.id/course/data-visualization-practice,https://image.myskill.id/elearning-poster/JM9kZlB9KbrLwHaShxjD/thumbnail.png,Myskill,Data Science & Data Analysis,Anugrah Rusdianto ,,4.41,Berbayar,"Materi ini masih dalam rangkaian basic data visualization. Di materi kali ini akan disajikan latihan penggunaan metode visualisasi data, komparasi, relasi dan gespatial data.","['Data Visualization', 'Data Visualization Plotly', 'Basic of Data Visualization', 'Data Visualization Type', 'Tips dan Trik Visualisasi Data']
"
92,Data Communication,https://myskill.id/course/data-communication,https://image.myskill.id/elearning-poster/dYGhBJvlsE0uqNZQFHuL/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Teguh Kurniawan,,4.62,Berbayar,"Menjadi data analys tidak sampai pada mencari dan mengolah data, ada step berikutnya setelah data tersedia. Data yang sudah diterangkan secara visual harus dapat dikomunikasikan agar sampai ke audiens. Dalam materi ini kamu akan membahas tentang membuat narasi, jenis-jenis audiens, mengarahkan fokus audiens, melibatkan audiens, dan Business Intelligence System","['Business Communication', 'Data Visualization', 'Business Communications- The Basics', 'Data Visualization Type', 'Data Analysis Fundamental']"
93,Project: Prediction Model,https://myskill.id/course/prediction-model-use-case,https://image.myskill.id/elearning-poster/tKksb18wm7wQMCjc05jP/thumbnail.png,Myskill,Data Science & Data Analysis,Iffatabiyan Habibilhafizh Alhisyam,,4.65,Berbayar,"Video pembelajaran praktik pemodelan prediksi dalam analisis data memberikan panduan langkah-demi-langkah tentang pengembangan model prediksi. Mulai dari pengumpulan data hingga evaluasi hasil, video ini membantu peserta memahami dan mengaplikasikan algoritma untuk memprediksi data masa depan dalam konteks analisis data.","['Project: Clustering Model', 'MacroeconometricForecasting', 'Kepemimpinan Proyek', 'Hypothesis Testing', 'Fundamentals Data Analysis & Decision Making Models - Theory']"
94,Project: Clustering Model,https://myskill.id/course/clustering-model-use-case,https://image.myskill.id/elearning-poster/NaHrjaAZh2v82WHCvVkH/thumbnail.png,Myskill,Data Science & Data Analysis,Iffatabiyan Habibilhafizh Alhisyam,,4.61,Berbayar,"Video pembelajaran praktik pemodelan klastering dalam analisis data menyajikan proses pengelompokan data berdasarkan kesamaan karakteristik. Peserta belajar bagaimana menerapkan algoritma klastering, seperti K-Means, untuk mengidentifikasi pola dan segmen data. Ini membantu dalam pengambilan keputusan dan pemahaman yang lebih dalam tentang data dalam analisis data.","['Project: Prediction Model', 'Clustering Analysis', 'Data Science Projects - Data Analysis & Machine Learning', 'Feature Engineering', 'Kepemimpinan Proyek']"
95,Database Introduction,https://myskill.id/course/database-introduction,https://image.myskill.id/elearning-poster/qAVr3YPoZhISN7lddchY/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.56,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada pengenalan dasar mengenai Database. Nantinya kamu juga akan belajar mengenai bagaimana mengatur data di database serta memasang MySQL!","['Data Preparation in Database', 'Data Science Introduction', 'Introduction to Data Preprocessing', 'Introduction to FinTech', 'Introduction to Statistics']"
96,Data Preparation in Database,https://myskill.id/course/data-preparation,https://image.myskill.id/elearning-poster/trXdhDMasYIVejeLQC1k/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.5,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada pengenalan dasar mengenai Database part kedua. Nantinya kamu juga akan belajar mengenai entity relationship diagram, entitas dan atribut serta DBMS dan aplikasi!","['Database Introduction', 'Data Science Introduction', 'Introduction to Data Preprocessing', 'Basic of Data Visualization', 'ChatGPT for Data Analysis']"
97,Table Creating and Manipulation,https://myskill.id/course/table-creating-and-manipulation,https://image.myskill.id/elearning-poster/SSBiZBk2FXzq1gJwuzfg/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.56,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada bagaimana cara membuat dan manipulasi tabel. Nantinya kamu juga akan belajar mengenai tabel dan tipe data, membuat dan menyimpan data di database serta akan ada ada sesi demontrasi di akhir sesi!","['Relationship and Alter Table', 'Table Reshaping', 'Pelatihan Penting Tableau', 'Subquery and Common Table Expression', 'Transaction Classification of Fraud and Non Fraud']"
98,Relationship and Alter Table,https://myskill.id/course/relationship-alter-table,https://image.myskill.id/elearning-poster/0sA7uZYykp5ypyyy3hPf/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.57,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada tipe-tipe relationship dan pengenalan alter table. Nantinya kamu juga akan belajar mengenai primary key and foreign key serta alter table!","['Table Creating and Manipulation', 'Table Reshaping', 'Subquery and Common Table Expression', 'SQL String and Date Function', 'SQL Joins']"
99,Basic SQL,https://myskill.id/course/basic-sql,https://image.myskill.id/elearning-poster/cEGTZCWr6VoszRw8kzEI/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.6,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada intruksi dasar SQL. Nantinya kamu juga akan belajar mengenai operator logika dan akan ada sesi demostrasi di akhir!","['SQL Keyword', 'SQL Joins', 'Database Introduction', 'SQL String and Date Function', 'Case Study: Implementing SQL']"
100,SQL Advance: Group By & Agregat,https://myskill.id/course/groupby-and-aggregate-function,https://image.myskill.id/elearning-poster/KAgEEJnTDUYyvLcAzxrX/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.59,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada fungsi agregat. Nantinya kamu juga akan belajar mengenai penggunaan WHERE dan akan ada sesi demostrasi di akhir!","['SQL Joins', 'SQL Keyword', 'SQL String and Date Function', 'Basic SQL', 'Subquery and Common Table Expression']
"
101,SQL Joins,https://myskill.id/course/sql-joins,https://image.myskill.id/elearning-poster/2S7dc9gPj3xTn441p993/thumbnail.png,Myskill,Data Science & Data Analysis,Kevin Adinata,,4.26,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada SQL Joins. Nantinya kamu juga akan belajar mengenai fungsi Join, hubungan join vs subquery dan akan ada sesi demonstrasi di akhir!","['SQL Keyword', 'SQL Advance: Group By & Agregat', 'Basic SQL', 'SQL String and Date Function', 'Case Study: Implementing SQL']"
102,SQL String and Date Function,https://myskill.id/course/sql-string-and-date-function,https://image.myskill.id/elearning-poster/qqmwgL289ueQzmth74tz/thumbnail.png,Myskill,Data Science & Data Analysis,Kevin Adinata,,4.35,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada String and Date Functions. Nantinya kamu juga akan belajar mengenai pemahaman awal fungsi SQL string, date function dan akan ada sesi demonstrasi di akhir!","['SQL Keyword', 'Basic SQL', 'SQL Joins', 'SQL Advance: Group By & Agregat', 'Subquery and Common Table Expression']"
103,Subquery and Common Table Expression,https://myskill.id/course/subquery-common-table-expression,https://image.myskill.id/elearning-poster/o8G33YUHKC3HLVwBXQmO/thumbnail.png,Myskill,Data Science & Data Analysis,Kevin Adinata,,4.17,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada Fungsi subquery dan CTE. Nantinya kamu juga akan belajar mengenai pengenalan dasar mengenai CTE, subquery dan akan ada sesi demonstrasi di akhir sesi!","['SQL Joins', 'Relationship and Alter Table', 'SQL Advance: Group By & Agregat', 'SQL String and Date Function', 'SQL Keyword']"
104,SQL Keyword,https://myskill.id/course/sql-keyword,https://image.myskill.id/elearning-poster/YLQBFkt5ZdA6YsPMTp3E/thumbnail.png,Myskill,Data Science & Data Analysis,Kevin Adinata,,4.34,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada Fungsi subquery dan CTE. Nantinya kamu juga akan belajar mengenai pengenalan dasar mengenai CTE, subquery dan akan ada sesi demonstrasi di akhir sesi!","['Basic SQL', 'SQL Joins', 'SQL String and Date Function', 'SQL Advance: Group By & Agregat', 'Case Study: Implementing SQL']"
105,Stored Procedure,https://myskill.id/course/stored-procedure,https://image.myskill.id/elearning-poster/Gmkn53xX6Amn7ambAML2/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.59,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada stored produce. Selain itu, akan dijelaskan juga mengenai keuntungan dari stored produce. Di akhir sesi akan ada sesi demonstrasi agar lebih paham dengan materi ini.","['SQL Joins', 'SQL Keyword', 'Basic SQL', 'SQL String and Date Function', 'Case Study: Implementing SQL']"
106,Case Study: Implementing SQL,https://myskill.id/course/implementing-sql,https://image.myskill.id/elearning-poster/w6mCkRi2iy26rCKdTNVF/thumbnail.png,Myskill,Data Science & Data Analysis,Rizki Basuki,,4.62,Berbayar,"Melalui video ini, kamu akan belajar mengenai SQL khususnya pada penggunaan SQL menggunakan data real. Nantinya kamu juga akan belajar mengenai WHERE, fungsi agregat, CTE, subquery, dan stored procedure.","['SQL for Data Analysis: Solving real-world problems with data', 'Basic SQL', 'SQL Joins', 'SQL Keyword', 'SQL Mastery & Data Analysis - A Teaser']"
